user_id,signup_date,city,device_type,user_type
4548,2024-02-18,Mumbai,android,returning
4549,2024-05-06,Pune,ios,returning
4550,2024-12-25,Pune,android,new
4551,2024-06-16,Mumbai,android,returning
4552,2024-06-23,Hyderabad,android,returning
4553,2024-06-18,Bangalore,android,returning
4554,2023-07-25,Delhi,android,returning
4555,2023-07-22,Delhi,android,returning
4556,2024-02-18,Bangalore,android,returning
4557,2023-01-25,Bangalore,android,returning
4558,2024-05-10,Hyderabad,android,returning
4559,2023-10-22,Pune,android,returning
4560,2024-06-24,Kolkata,android,returning
4561,2023-04-02,Delhi,android,returning
4562,2024-08-07,Hyderabad,android,returning
4563,2023-02-19,Hyderabad,android,returning
4564,2023-11-07,Bangalore,android,returning
4565,2024-07-04,Mumbai,ios,returning
4566,2024-03-20,Chennai,android,returning
4567,2023-07-02,Bangalore,android,returning
4568,2023-02-15,Ahmedabad,android,returning
4569,2023-07-10,Kolkata,android,returning
4570,2023-03-16,Chennai,android,returning
4571,2024-08-07,Hyderabad,android,returning
4572,2024-01-26,Delhi,android,returning
4573,2023-10-25,Mumbai,android,returning
4574,2023-12-05,Surat,ios,returning
4575,2023-08-22,Delhi,ios,returning
4576,2023-02-15,Mumbai,android,returning
4577,2024-09-28,Chennai,ios,returning
4578,2024-03-08,Chennai,android,returning
4579,2024-10-03,Delhi,ios,returning
4580,2024-10-31,Chennai,android,returning
4581,2024-12-07,Mumbai,ios,new
4582,2024-01-22,Delhi,ios,returning
4583,2024-05-14,Delhi,android,returning
4584,2024-12-10,Bangalore,android,new
4585,2024-04-04,Mumbai,android,returning
4586,2023-03-14,Hyderabad,android,returning
4587,2024-05-15,Mumbai,android,returning
4588,2023-06-21,Jaipur,android,returning
4589,2024-11-28,Chennai,android,returning
4590,2023-10-19,Hyderabad,android,returning
4591,2024-08-06,Delhi,ios,returning
4592,2024-02-09,Pune,ios,returning
4593,2023-03-30,Hyderabad,android,returning
4594,2023-05-11,Bangalore,android,returning
4595,2024-05-05,Mumbai,android,returning
4596,2024-02-02,Mumbai,ios,returning
4597,2023-03-11,Delhi,android,returning
4598,2024-03-24,Chennai,android,returning
4599,2023-02-12,Chennai,android,returning
4600,2023-07-13,Pune,android,returning
4601,2023-02-14,Hyderabad,ios,returning
4602,2023-12-16,Kolkata,android,returning
4603,2023-06-29,Delhi,android,returning
4604,2024-10-21,Mumbai,android,returning
4605,2023-10-26,Bangalore,android,returning
4606,2024-10-04,Mumbai,android,returning
4607,2024-03-25,Mumbai,android,returning
4608,2023-09-09,Hyderabad,android,returning
4609,2023-06-14,Mumbai,ios,returning
4610,2023-02-28,Mumbai,android,returning
4611,2024-06-14,Hyderabad,android,returning
4612,2023-06-23,Chennai,android,returning
4613,2023-02-09,Mumbai,android,returning
4614,2023-08-28,Mumbai,android,returning
4615,2023-03-01,Pune,ios,returning
4616,2023-05-03,Kolkata,ios,returning
4617,2023-02-06,Hyderabad,android,returning
4618,2024-10-26,Pune,android,returning
4619,2024-08-08,Hyderabad,android,returning
4620,2024-09-22,Bangalore,ios,returning
4621,2023-09-01,Chennai,android,returning
4622,2023-12-20,Surat,android,returning
4623,2024-05-05,Ahmedabad,android,returning
4624,2024-07-03,Kolkata,android,returning
4625,2023-10-21,Hyderabad,android,returning
4626,2024-02-02,Surat,ios,returning
4627,2024-01-12,Chennai,android,returning
4628,2023-11-04,Mumbai,android,returning
4629,2024-12-28,Kolkata,ios,new
4630,2024-02-16,Mumbai,android,returning
4631,2023-08-02,Jaipur,android,returning
4632,2024-03-03,Bangalore,android,returning
4633,2024-02-02,Bangalore,android,returning
4634,2024-11-12,Bangalore,android,returning
4635,2023-07-30,Delhi,android,returning
4636,2024-08-05,Mumbai,ios,returning
4637,2024-11-06,Pune,android,returning
4638,2024-04-19,Hyderabad,ios,returning
4639,2024-02-23,Delhi,android,returning
4640,2024-02-07,Mumbai,android,returning
4641,2024-10-29,Bangalore,ios,returning
4642,2024-09-30,Bangalore,android,returning
4643,2023-12-12,Hyderabad,android,returning
4644,2024-01-29,Ahmedabad,android,returning
4645,2024-03-29,Mumbai,android,returning
4646,2024-08-04,Chennai,android,returning
4647,2024-11-27,Hyderabad,android,returning
4648,2024-02-16,Hyderabad,ios,returning
4649,2023-06-04,Bangalore,android,returning
4650,2023-05-14,Pune,android,returning
4651,2024-09-17,Ahmedabad,android,returning
4652,2024-10-05,Kolkata,android,returning
4653,2023-03-08,Mumbai,android,returning
4654,2023-02-24,Delhi,android,returning
4655,2024-01-01,Delhi,android,returning
4656,2023-08-07,Delhi,android,returning
4657,2024-09-30,Ahmedabad,android,returning
4658,2024-04-02,Bangalore,android,returning
4659,2023-10-24,Delhi,ios,returning
4660,2023-06-13,Ahmedabad,android,returning
4661,2024-03-01,Mumbai,ios,returning
4662,2024-02-24,Mumbai,android,returning
4663,2024-04-25,Chennai,android,returning
4664,2023-09-13,Surat,android,returning
4665,2023-05-31,Ahmedabad,android,returning
4666,2023-02-10,Mumbai,android,returning
4667,2024-01-24,Bangalore,ios,returning
4668,2024-08-23,Chennai,ios,returning
4669,2024-03-27,Hyderabad,android,returning
4670,2023-01-21,Surat,ios,returning
4671,2024-08-03,Delhi,android,returning
4672,2023-03-29,Kolkata,android,returning
4673,2023-05-19,Hyderabad,android,returning
4674,2023-06-03,Mumbai,ios,returning
4675,2024-11-15,Mumbai,android,returning
4676,2023-10-27,Chennai,ios,returning
4677,2023-03-27,Delhi,ios,returning
4678,2024-05-21,Mumbai,ios,returning
4679,2024-03-03,Surat,android,returning
4680,2023-09-16,Mumbai,android,returning
4681,2024-06-16,Ahmedabad,android,returning
4682,2023-11-23,Ahmedabad,android,returning
4683,2023-09-02,Chennai,android,returning
4684,2024-03-19,Delhi,android,returning
4685,2024-11-03,Bangalore,android,returning
4686,2024-07-18,Mumbai,ios,returning
4687,2024-10-01,Mumbai,android,returning
4688,2023-11-06,Bangalore,ios,returning
4689,2024-01-25,Bangalore,android,returning
4690,2023-10-04,Chennai,android,returning
4691,2024-06-08,Kolkata,ios,returning
4692,2024-02-21,Chennai,android,returning
4693,2023-12-21,Chennai,android,returning
4694,2024-05-15,Delhi,android,returning
4695,2024-04-05,Ahmedabad,android,returning
4696,2024-11-13,Ahmedabad,ios,returning
4697,2023-04-27,Mumbai,android,returning
4698,2023-04-20,Delhi,android,returning
4699,2023-03-08,Mumbai,ios,returning
4700,2023-03-31,Kolkata,android,returning
4701,2023-01-14,Chennai,android,returning
4702,2024-09-24,Mumbai,android,returning
4703,2024-04-16,Hyderabad,android,returning
4704,2024-11-11,Mumbai,android,returning
4705,2024-12-22,Mumbai,ios,new
4706,2023-03-25,Mumbai,android,returning
4707,2023-04-04,Mumbai,ios,returning
4708,2023-08-27,Delhi,android,returning
4709,2024-02-01,Delhi,android,returning
4710,2024-05-02,Pune,android,returning
4711,2024-05-22,Hyderabad,android,returning
4712,2023-10-22,Chennai,android,returning
4713,2023-03-04,Bangalore,android,returning
4714,2023-03-23,Mumbai,android,returning
4715,2023-05-28,Kolkata,android,returning
4716,2023-07-13,Chennai,android,returning
4717,2023-03-19,Mumbai,ios,returning
4718,2023-08-22,Mumbai,android,returning
4719,2024-08-29,Delhi,android,returning
4720,2024-10-17,Delhi,android,returning
4721,2023-12-20,Chennai,android,returning
4722,2024-11-01,Kolkata,android,returning
4723,2023-10-16,Pune,android,returning
4724,2023-03-06,Bangalore,ios,returning
4725,2023-03-03,Hyderabad,ios,returning
4726,2023-03-23,Chennai,ios,returning
4727,2024-04-01,Mumbai,ios,returning
4728,2023-04-01,Delhi,ios,returning
4729,2024-01-06,Chennai,android,returning
4730,2023-03-09,Hyderabad,android,returning
4731,2023-11-23,Bangalore,ios,returning
4732,2024-05-06,Delhi,android,returning
4733,2024-05-15,Delhi,ios,returning
4734,2023-07-14,Delhi,android,returning
4735,2024-12-08,Delhi,android,new
4736,2024-04-17,Delhi,ios,returning
4737,2024-02-17,Bangalore,ios,returning
4738,2024-04-08,Mumbai,android,returning
4739,2024-01-30,Bangalore,android,returning
4740,2023-05-23,Pune,android,returning
4741,2024-10-09,Mumbai,android,returning
4742,2024-03-20,Pune,android,returning
4743,2023-06-26,Mumbai,ios,returning
4744,2023-08-11,Mumbai,android,returning
4745,2023-06-03,Delhi,android,returning
4746,2024-05-24,Bangalore,android,returning
4747,2024-07-16,Delhi,android,returning
4748,2024-09-13,Chennai,android,returning
4749,2023-06-13,Bangalore,android,returning
4750,2023-12-28,Jaipur,android,returning
4751,2023-11-28,Chennai,android,returning
4752,2023-05-25,Delhi,ios,returning
4753,2023-08-10,Bangalore,android,returning
4754,2023-11-12,Hyderabad,android,returning
4755,2023-11-15,Chennai,android,returning
4756,2023-05-05,Hyderabad,android,returning
4757,2023-12-16,Chennai,ios,returning
4758,2023-05-12,Delhi,ios,returning
4759,2023-03-06,Mumbai,android,returning
4760,2023-09-10,Delhi,android,returning
4761,2023-08-28,Ahmedabad,ios,returning
4762,2024-10-11,Ahmedabad,ios,returning
4763,2023-10-15,Hyderabad,android,returning
4764,2023-12-06,Chennai,ios,returning
4765,2023-11-26,Pune,android,returning
4766,2023-08-23,Chennai,android,returning
4767,2023-09-13,Bangalore,android,returning
4768,2023-01-20,Delhi,ios,returning
4769,2024-01-29,Pune,android,returning
4770,2023-03-25,Bangalore,android,returning
4771,2023-09-30,Mumbai,android,returning
4772,2023-07-17,Pune,android,returning
4773,2023-05-27,Delhi,ios,returning
4774,2024-04-30,Delhi,android,returning
4775,2023-12-02,Delhi,android,returning
4776,2024-07-29,Mumbai,android,returning
4777,2023-11-24,Bangalore,android,returning
4778,2024-07-03,Delhi,ios,returning
4779,2023-07-12,Jaipur,android,returning
4780,2023-05-04,Delhi,android,returning
4781,2023-07-19,Bangalore,android,returning
4782,2023-09-12,Pune,android,returning
4783,2023-01-12,Delhi,android,returning
4784,2023-10-31,Mumbai,android,returning
4785,2024-03-07,Mumbai,android,returning
4786,2023-06-01,Bangalore,android,returning
4787,2023-06-10,Hyderabad,ios,returning
4788,2023-04-21,Ahmedabad,android,returning
4789,2023-07-22,Chennai,android,returning
4790,2023-06-16,Hyderabad,android,returning
4791,2023-01-18,Mumbai,ios,returning
4792,2024-07-19,Bangalore,android,returning
4793,2024-01-20,Hyderabad,android,returning
4794,2024-10-23,Delhi,android,returning
4795,2024-09-19,Kolkata,android,returning
4796,2023-10-17,Delhi,ios,returning
4797,2023-02-10,Kolkata,android,returning
4798,2024-12-31,Mumbai,android,new
4799,2023-03-11,Mumbai,android,returning
4800,2023-06-17,Jaipur,android,returning
4801,2024-01-04,Surat,android,returning
4802,2024-02-27,Delhi,android,returning
4803,2024-02-15,Hyderabad,android,returning
4804,2024-10-19,Pune,android,returning
4805,2024-07-15,Pune,ios,returning
4806,2024-04-04,Mumbai,ios,returning
4807,2023-09-25,Delhi,android,returning
4808,2024-11-30,Hyderabad,android,returning
4809,2024-12-15,Delhi,android,new
4810,2023-08-13,Pune,ios,returning
4811,2023-05-21,Bangalore,android,returning
4812,2024-10-11,Chennai,android,returning
4813,2023-10-24,Bangalore,android,returning
4814,2024-12-14,Bangalore,android,new
4815,2023-07-24,Hyderabad,android,returning
4816,2024-08-19,Bangalore,android,returning
4817,2023-03-24,Hyderabad,android,returning
4818,2023-06-18,Bangalore,android,returning
4819,2023-01-08,Ahmedabad,ios,returning
4820,2023-10-16,Delhi,android,returning
4821,2024-02-02,Mumbai,android,returning
4822,2024-09-14,Delhi,android,returning
4823,2023-09-24,Bangalore,android,returning
4824,2024-04-07,Mumbai,android,returning
4825,2024-10-29,Chennai,ios,returning
4826,2023-07-29,Mumbai,android,returning
4827,2023-04-20,Chennai,ios,returning
4828,2023-07-24,Pune,android,returning
4829,2023-11-02,Kolkata,android,returning
4830,2024-08-30,Pune,android,returning
4831,2023-02-25,Hyderabad,android,returning
4832,2023-09-16,Delhi,android,returning
4833,2023-01-13,Delhi,android,returning
4834,2023-12-08,Delhi,ios,returning
4835,2024-02-02,Chennai,android,returning
4836,2024-02-05,Hyderabad,android,returning
4837,2024-05-18,Bangalore,android,returning
4838,2024-11-14,Kolkata,android,returning
4839,2024-09-23,Mumbai,android,returning
4840,2023-02-01,Hyderabad,ios,returning
4841,2023-10-08,Ahmedabad,android,returning
4842,2024-01-26,Chennai,ios,returning
4843,2023-04-10,Mumbai,android,returning
4844,2023-07-15,Surat,ios,returning
4845,2024-01-17,Mumbai,android,returning
4846,2023-01-23,Delhi,android,returning
4847,2023-05-03,Delhi,android,returning
4848,2023-07-29,Mumbai,android,returning
4849,2024-11-29,Pune,ios,returning
4850,2024-05-02,Mumbai,android,returning
4851,2023-08-29,Bangalore,ios,returning
4852,2024-12-12,Hyderabad,android,new
4853,2024-12-20,Hyderabad,android,new
4854,2024-12-09,Mumbai,android,new
4855,2024-11-25,Delhi,android,returning
4856,2024-03-18,Kolkata,android,returning
4857,2023-01-14,Hyderabad,android,returning
4858,2023-03-06,Jaipur,ios,returning
4859,2024-12-27,Delhi,android,new
4860,2023-10-01,Mumbai,android,returning
4861,2023-07-12,Delhi,android,returning
4862,2023-01-02,Surat,android,returning
4863,2024-07-30,Kolkata,android,returning
4864,2024-12-20,Bangalore,android,new
4865,2023-02-18,Delhi,android,returning
4866,2024-01-12,Bangalore,android,returning
4867,2023-06-17,Delhi,ios,returning
4868,2024-07-18,Hyderabad,android,returning
4869,2024-10-16,Delhi,android,returning
4870,2024-02-16,Delhi,ios,returning
4871,2023-10-27,Mumbai,android,returning
4872,2024-05-21,Chennai,android,returning
4873,2024-03-18,Mumbai,android,returning
4874,2023-05-21,Delhi,android,returning
4875,2024-04-22,Bangalore,android,returning
4876,2024-11-27,Mumbai,android,returning
4877,2024-06-02,Ahmedabad,ios,returning
4878,2023-05-29,Hyderabad,android,returning
4879,2023-06-13,Kolkata,android,returning
4880,2023-07-30,Pune,android,returning
4881,2024-03-05,Kolkata,ios,returning
4882,2024-07-11,Mumbai,android,returning
4883,2023-01-05,Delhi,android,returning
4884,2023-06-18,Chennai,android,returning
4885,2023-12-09,Bangalore,android,returning
4886,2024-01-18,Hyderabad,android,returning
4887,2024-11-03,Pune,android,returning
4888,2023-12-26,Chennai,android,returning
4889,2023-04-19,Delhi,android,returning
4890,2023-06-09,Kolkata,ios,returning
4891,2023-07-12,Chennai,ios,returning
4892,2024-05-31,Pune,android,returning
4893,2023-03-15,Chennai,android,returning
4894,2024-02-20,Delhi,android,returning
4895,2024-10-15,Mumbai,ios,returning
4896,2023-01-25,Mumbai,android,returning
4897,2023-08-01,Mumbai,ios,returning
4898,2023-03-15,Mumbai,android,returning
4899,2023-05-02,Bangalore,android,returning
4900,2024-02-17,Mumbai,android,returning
4901,2023-12-18,Bangalore,android,returning
4902,2024-03-14,Hyderabad,ios,returning
4903,2024-10-12,Hyderabad,android,returning
4904,2024-05-18,Surat,android,returning
4905,2023-12-26,Mumbai,android,returning
4906,2024-01-28,Pune,ios,returning
4907,2024-03-08,Chennai,android,returning
4908,2023-12-26,Jaipur,android,returning
4909,2023-01-28,Delhi,ios,returning
4910,2023-03-30,Bangalore,android,returning
4911,2023-03-26,Delhi,ios,returning
4912,2024-10-08,Ahmedabad,android,returning
4913,2023-12-12,Delhi,ios,returning
4914,2023-02-05,Delhi,android,returning
4915,2024-12-21,Kolkata,android,new
4916,2024-02-25,Mumbai,android,returning
4917,2024-08-30,Kolkata,ios,returning
4918,2024-06-02,Bangalore,android,returning
4919,2024-04-19,Delhi,android,returning
4920,2024-07-02,Chennai,android,returning
4921,2024-08-22,Mumbai,android,returning
4922,2023-06-28,Ahmedabad,android,returning
4923,2023-06-16,Mumbai,android,returning
4924,2024-03-12,Mumbai,android,returning
4925,2023-03-20,Mumbai,android,returning
4926,2023-01-06,Bangalore,ios,returning
4927,2024-10-31,Ahmedabad,ios,returning
4928,2023-02-14,Delhi,android,returning
4929,2024-11-30,Hyderabad,android,returning
4930,2024-12-31,Bangalore,android,new
4931,2023-04-29,Mumbai,android,returning
4932,2024-09-11,Hyderabad,android,returning
4933,2024-01-11,Pune,android,returning
4934,2024-12-26,Bangalore,android,new
4935,2024-10-12,Hyderabad,android,returning
4936,2023-02-04,Delhi,android,returning
4937,2024-03-08,Mumbai,android,returning
4938,2024-11-11,Delhi,android,returning
4939,2023-09-07,Ahmedabad,ios,returning
4940,2023-05-04,Mumbai,android,returning
4941,2023-07-11,Chennai,android,returning
4942,2024-07-13,Delhi,android,returning
4943,2023-03-10,Surat,android,returning
4944,2024-08-19,Bangalore,android,returning
4945,2023-08-26,Delhi,android,returning
4946,2024-12-19,Bangalore,android,new
4947,2024-06-06,Pune,android,returning
4948,2024-11-12,Delhi,android,returning
4949,2023-11-07,Kolkata,android,returning
4950,2023-09-07,Kolkata,ios,returning
4951,2023-07-13,Chennai,android,returning
4952,2023-08-08,Mumbai,android,returning
4953,2024-10-10,Hyderabad,ios,returning
4954,2023-03-14,Mumbai,android,returning
4955,2024-06-06,Mumbai,ios,returning
4956,2024-05-04,Bangalore,ios,returning
4957,2024-08-02,Mumbai,android,returning
4958,2024-02-28,Kolkata,android,returning
4959,2023-08-19,Pune,android,returning
4960,2024-03-18,Mumbai,android,returning
4961,2024-02-09,Mumbai,android,returning
4962,2024-01-18,Bangalore,android,returning
4963,2023-08-19,Chennai,android,returning
4964,2024-09-21,Jaipur,android,returning
4965,2024-02-21,Hyderabad,ios,returning
4966,2023-06-11,Delhi,android,returning
4967,2024-05-24,Pune,android,returning
4968,2023-02-01,Bangalore,android,returning
4969,2024-12-22,Kolkata,android,new
4970,2024-10-18,Mumbai,android,returning
4971,2023-10-15,Bangalore,ios,returning
4972,2023-12-16,Delhi,android,returning
4973,2023-12-01,Ahmedabad,ios,returning
4974,2024-04-26,Bangalore,android,returning
4975,2024-12-05,Hyderabad,android,new
4976,2024-11-29,Hyderabad,android,returning
4977,2024-08-10,Mumbai,android,returning
4978,2024-12-09,Bangalore,android,new
4979,2024-06-13,Hyderabad,android,returning
4980,2024-10-06,Delhi,android,returning
4981,2023-10-23,Hyderabad,android,returning
4982,2023-11-28,Ahmedabad,android,returning
4983,2023-12-23,Surat,android,returning
4984,2023-12-10,Bangalore,android,returning
4985,2023-09-28,Hyderabad,android,returning
4986,2023-07-12,Pune,ios,returning
4987,2023-05-23,Pune,android,returning
4988,2023-07-14,Chennai,android,returning
4989,2024-07-09,Hyderabad,android,returning
4990,2024-04-18,Hyderabad,android,returning
4991,2023-10-26,Hyderabad,android,returning
4992,2024-10-10,Kolkata,android,returning
4993,2024-10-25,Pune,android,returning
4994,2024-02-06,Bangalore,android,returning
4995,2024-08-04,Bangalore,android,returning
4996,2023-09-18,Hyderabad,android,returning
4997,2024-01-21,Pune,ios,returning
4998,2023-01-04,Mumbai,ios,returning
4999,2023-09-18,Ahmedabad,android,returning
5000,2024-07-17,Hyderabad,android,returning
5001,2024-08-04,Bangalore,android,returning
5002,2024-03-13,Hyderabad,android,returning
5003,2023-04-21,Bangalore,android,returning
5004,2023-05-03,Mumbai,android,returning
5005,2023-02-25,Mumbai,android,returning
5006,2023-04-21,Hyderabad,android,returning
5007,2023-04-09,Ahmedabad,android,returning
5008,2023-07-29,Mumbai,android,returning
5009,2023-03-03,Mumbai,android,returning
5010,2024-10-01,Chennai,android,returning
5011,2023-09-04,Delhi,android,returning
5012,2024-08-07,Pune,ios,returning
5013,2023-12-29,Kolkata,android,returning
5014,2024-07-20,Hyderabad,ios,returning
5015,2023-06-25,Pune,ios,returning
5016,2023-07-28,Hyderabad,android,returning
5017,2023-06-14,Mumbai,ios,returning
5018,2023-10-04,Pune,android,returning
5019,2023-09-10,Kolkata,android,returning
5020,2024-04-15,Hyderabad,ios,returning
5021,2023-08-14,Delhi,android,returning
5022,2024-11-18,Delhi,android,returning
5023,2024-09-06,Kolkata,android,returning
5024,2023-08-26,Mumbai,android,returning
5025,2024-12-30,Bangalore,android,new
5026,2024-01-29,Kolkata,ios,returning
5027,2023-01-24,Hyderabad,android,returning
5028,2024-11-20,Bangalore,ios,returning
5029,2024-06-20,Delhi,android,returning
5030,2024-06-03,Hyderabad,ios,returning
5031,2024-09-13,Delhi,android,returning
5032,2023-03-21,Hyderabad,android,returning
5033,2024-01-22,Mumbai,android,returning
5034,2023-08-12,Delhi,android,returning
5035,2023-09-12,Chennai,ios,returning
5036,2024-01-24,Hyderabad,android,returning
5037,2023-01-25,Chennai,android,returning
5038,2024-10-22,Chennai,android,returning
5039,2023-01-23,Bangalore,android,returning
5040,2024-01-26,Mumbai,android,returning
5041,2024-04-01,Ahmedabad,android,returning
5042,2023-09-19,Delhi,android,returning
5043,2023-09-24,Bangalore,android,returning
5044,2024-08-22,Hyderabad,android,returning
5045,2023-07-20,Kolkata,ios,returning
5046,2024-01-09,Mumbai,android,returning
5047,2024-12-25,Ahmedabad,android,new
5048,2024-12-13,Hyderabad,android,new
5049,2024-06-21,Ahmedabad,android,returning
5050,2023-10-28,Mumbai,android,returning
5051,2023-07-10,Delhi,android,returning
5052,2024-06-17,Mumbai,ios,returning
5053,2024-09-27,Mumbai,android,returning
5054,2023-06-30,Delhi,android,returning
5055,2024-03-09,Kolkata,android,returning
5056,2023-07-20,Hyderabad,android,returning
5057,2023-04-14,Delhi,ios,returning
5058,2024-06-30,Mumbai,android,returning
5059,2024-01-13,Chennai,android,returning
5060,2023-07-11,Delhi,android,returning
5061,2023-06-25,Pune,android,returning
5062,2023-01-22,Bangalore,ios,returning
5063,2024-02-08,Mumbai,android,returning
5064,2023-06-09,Kolkata,android,returning
5065,2024-09-15,Kolkata,android,returning
5066,2023-10-13,Bangalore,android,returning
5067,2024-12-28,Mumbai,android,new
5068,2024-10-17,Hyderabad,android,returning
5069,2024-01-22,Mumbai,android,returning
5070,2024-06-25,Pune,android,returning
5071,2024-02-09,Hyderabad,android,returning
5072,2024-06-21,Bangalore,android,returning
5073,2024-06-16,Delhi,android,returning
5074,2024-02-19,Pune,android,returning
5075,2024-02-22,Mumbai,ios,returning
5076,2023-05-10,Pune,android,returning
5077,2024-09-06,Surat,ios,returning
5078,2023-04-29,Hyderabad,android,returning
5079,2024-01-20,Delhi,android,returning
5080,2024-05-13,Mumbai,android,returning
5081,2024-03-21,Pune,ios,returning
5082,2024-04-05,Kolkata,ios,returning
5083,2023-05-24,Hyderabad,android,returning
5084,2023-09-08,Mumbai,ios,returning
5085,2024-03-25,Delhi,android,returning
5086,2024-12-30,Bangalore,ios,new
5087,2024-04-19,Mumbai,ios,returning
5088,2023-09-09,Jaipur,ios,returning
5089,2023-04-14,Delhi,android,returning
5090,2024-04-21,Ahmedabad,ios,returning
5091,2024-03-19,Mumbai,android,returning
5092,2024-06-08,Hyderabad,android,returning
5093,2024-05-05,Mumbai,android,returning
5094,2023-11-14,Ahmedabad,android,returning
5095,2023-04-14,Mumbai,android,returning
5096,2023-10-04,Mumbai,android,returning
5097,2024-10-07,Bangalore,android,returning
5098,2024-02-18,Delhi,android,returning
5099,2023-12-22,Hyderabad,android,returning
5100,2023-02-22,Pune,android,returning
5101,2024-03-24,Pune,android,returning
5102,2024-06-10,Mumbai,ios,returning
5103,2024-08-02,Bangalore,ios,returning
5104,2023-06-07,Ahmedabad,android,returning
5105,2024-11-07,Chennai,android,returning
5106,2024-10-12,Delhi,android,returning
5107,2023-07-21,Mumbai,android,returning
5108,2024-02-08,Delhi,android,returning
5109,2023-01-13,Jaipur,android,returning
5110,2024-08-05,Mumbai,ios,returning
5111,2023-06-05,Bangalore,android,returning
5112,2023-08-04,Mumbai,android,returning
5113,2023-02-08,Delhi,android,returning
5114,2023-03-09,Delhi,ios,returning
5115,2023-06-19,Ahmedabad,android,returning
5116,2023-03-23,Chennai,ios,returning
5117,2023-12-17,Hyderabad,ios,returning
5118,2024-04-25,Jaipur,android,returning
5119,2024-07-25,Hyderabad,ios,returning
5120,2023-12-05,Hyderabad,android,returning
5121,2023-06-09,Chennai,ios,returning
5122,2024-08-26,Bangalore,android,returning
5123,2024-08-31,Pune,android,returning
5124,2023-01-23,Bangalore,android,returning
5125,2024-06-05,Delhi,ios,returning
5126,2024-02-19,Mumbai,android,returning
5127,2023-09-21,Mumbai,android,returning
5128,2023-08-17,Kolkata,android,returning
5129,2023-09-12,Bangalore,android,returning
5130,2023-04-11,Chennai,android,returning
5131,2024-02-27,Chennai,android,returning
5132,2023-12-06,Delhi,android,returning
5133,2024-09-30,Bangalore,ios,returning
5134,2023-03-09,Pune,ios,returning
5135,2023-02-28,Bangalore,ios,returning
5136,2023-06-07,Bangalore,ios,returning
5137,2023-12-08,Ahmedabad,android,returning
5138,2023-08-30,Bangalore,ios,returning
5139,2024-02-10,Hyderabad,android,returning
5140,2023-08-29,Delhi,android,returning
5141,2023-06-18,Delhi,android,returning
5142,2024-08-30,Delhi,android,returning
5143,2023-03-26,Mumbai,android,returning
5144,2023-06-03,Hyderabad,android,returning
5145,2023-04-05,Ahmedabad,ios,returning
5146,2024-12-15,Hyderabad,ios,new
5147,2023-01-03,Bangalore,android,returning
5148,2023-10-26,Surat,android,returning
5149,2024-12-03,Ahmedabad,android,new
5150,2024-11-13,Hyderabad,android,returning
5151,2023-11-14,Delhi,android,returning
5152,2024-08-19,Mumbai,android,returning
5153,2023-01-01,Pune,android,returning
5154,2023-06-24,Kolkata,ios,returning
5155,2024-05-17,Mumbai,android,returning
5156,2024-09-22,Kolkata,android,returning
5157,2024-09-19,Delhi,android,returning
5158,2024-09-12,Kolkata,android,returning
5159,2024-12-17,Bangalore,android,new
5160,2023-08-18,Chennai,android,returning
5161,2023-12-13,Chennai,android,returning
5162,2024-04-08,Delhi,android,returning
5163,2023-10-28,Chennai,ios,returning
5164,2024-03-04,Pune,android,returning
5165,2023-11-13,Chennai,android,returning
5166,2024-04-17,Mumbai,android,returning
5167,2023-03-23,Mumbai,ios,returning
5168,2023-06-01,Mumbai,android,returning
5169,2023-06-02,Chennai,android,returning
5170,2023-12-07,Chennai,android,returning
5171,2024-05-08,Bangalore,android,returning
5172,2024-10-21,Chennai,android,returning
5173,2024-08-24,Delhi,android,returning
5174,2024-04-29,Chennai,android,returning
5175,2024-02-05,Mumbai,android,returning
5176,2023-02-02,Kolkata,ios,returning
5177,2024-02-03,Mumbai,android,returning
5178,2024-11-05,Jaipur,ios,returning
5179,2023-11-28,Bangalore,ios,returning
5180,2024-12-25,Bangalore,android,new
5181,2024-08-03,Kolkata,android,returning
5182,2023-06-18,Jaipur,android,returning
5183,2024-05-13,Kolkata,android,returning
5184,2023-02-13,Kolkata,android,returning
5185,2024-09-10,Bangalore,android,returning
5186,2023-07-27,Chennai,android,returning
5187,2023-01-10,Hyderabad,android,returning
5188,2024-09-21,Delhi,android,returning
5189,2024-05-09,Pune,ios,returning
5190,2023-07-26,Delhi,android,returning
5191,2024-11-05,Kolkata,ios,returning
5192,2023-10-08,Hyderabad,ios,returning
5193,2024-08-27,Hyderabad,android,returning
5194,2024-03-21,Pune,android,returning
5195,2023-02-10,Bangalore,android,returning
5196,2024-07-14,Delhi,ios,returning
5197,2024-04-12,Mumbai,android,returning
5198,2024-02-22,Hyderabad,ios,returning
5199,2023-03-06,Bangalore,ios,returning
5200,2024-04-19,Ahmedabad,android,returning
5201,2023-08-25,Ahmedabad,ios,returning
5202,2023-08-17,Bangalore,android,returning
5203,2024-10-29,Kolkata,ios,returning
5204,2024-11-15,Ahmedabad,android,returning
5205,2023-09-29,Mumbai,android,returning
5206,2023-08-16,Jaipur,android,returning
5207,2024-02-11,Mumbai,android,returning
5208,2023-03-19,Pune,android,returning
5209,2024-07-13,Ahmedabad,android,returning
5210,2024-10-17,Pune,ios,returning
5211,2024-11-10,Mumbai,ios,returning
5212,2023-08-07,Hyderabad,android,returning
5213,2023-04-29,Kolkata,ios,returning
