session_id,user_id,session_start,app_version
25076,5187,2023-06-30 11:32:50,3.4
25077,5187,2024-07-12 08:28:43,3.4
25078,5187,2023-07-19 09:25:15,3.4
25079,5187,2023-11-12 08:28:53,3.4
25080,5187,2024-06-11 15:16:44,3.4
25081,5187,2024-12-01 13:47:03,3.4
25082,5188,2024-10-29 12:37:29,3.3
25083,5188,2024-11-03 21:01:55,3.4
25084,5188,2024-10-31 17:10:49,3.4
25085,5188,2024-11-16 19:21:35,3.4
25086,5189,2024-05-28 16:57:04,3.4
25087,5189,2024-08-12 16:59:08,3.4
25088,5189,2024-06-08 12:44:52,3.4
25089,5189,2024-06-09 21:16:45,3.1
25090,5189,2024-07-24 15:59:48,3.3
25091,5189,2024-07-05 16:11:30,3.4
25092,5190,2023-11-26 13:35:17,3.4
25093,5190,2023-11-03 13:50:21,3.3
25094,5190,2023-12-02 22:36:10,3.3
25095,5190,2023-08-12 13:23:08,3.4
25096,5190,2024-11-10 07:28:52,3.3
25097,5191,2024-12-12 19:48:05,3.3
25098,5191,2024-11-07 23:58:45,3.4
25099,5191,2024-12-18 18:35:21,3.4
25100,5192,2024-08-22 18:16:36,3.4
25101,5192,2024-12-06 20:24:43,3.3
25102,5192,2024-09-06 13:45:21,3.4
25103,5193,2024-12-13 12:50:40,3.2
25104,5193,2024-11-25 20:10:51,3.4
25105,5193,2024-12-04 10:04:11,3.3
25106,5193,2024-09-27 20:15:27,3.3
25107,5193,2024-08-31 20:33:39,3.4
25108,5194,2024-04-14 20:32:45,3.4
25109,5194,2024-08-06 20:42:03,3.3
25110,5194,2024-04-29 01:27:14,3.3
25111,5194,2024-04-09 07:44:41,3.3
25112,5194,2024-07-19 16:49:45,3.4
25113,5194,2024-04-10 13:57:57,3.4
25114,5194,2024-12-23 09:24:41,3.4
25115,5195,2023-10-11 09:01:33,3.4
25116,5195,2024-04-11 18:54:12,3.3
25117,5196,2024-11-14 18:59:48,3.4
25118,5196,2024-11-09 22:19:03,3.4
25119,5196,2024-10-27 13:25:16,3.3
25120,5196,2024-11-15 14:57:49,3.4
25121,5197,2024-08-28 21:14:52,3.4
25122,5197,2024-08-22 12:02:18,3.4
25123,5197,2024-12-07 14:51:41,3.4
25124,5197,2024-10-14 09:18:35,3.4
25125,5197,2024-04-22 09:51:52,3.4
25126,5198,2024-09-26 12:48:02,3.2
25127,5198,2024-10-13 19:03:59,3.4
25128,5198,2024-12-25 12:57:29,3.4
25129,5198,2024-03-10 09:13:03,3.4
25130,5198,2024-03-07 15:54:21,3.4
25131,5198,2024-03-18 12:58:36,3.3
25132,5198,2024-11-27 15:06:52,3.4
25133,5198,2024-10-06 12:46:16,3.4
25134,5199,2023-07-18 09:42:57,3.4
25135,5199,2023-11-06 10:22:56,3.4
25136,5199,2023-07-04 12:02:32,3.3
25137,5199,2023-04-19 23:31:04,3.3
25138,5199,2023-10-18 10:16:54,3.4
25139,5200,2024-08-26 12:12:34,3.2
25140,5200,2024-08-02 15:17:11,3.3
25141,5200,2024-08-19 11:28:55,3.4
25142,5200,2024-06-07 19:57:16,3.3
25143,5200,2024-05-05 08:09:31,3.2
25144,5200,2024-08-24 22:30:02,3.2
25145,5200,2024-08-25 15:40:01,3.4
25146,5201,2023-09-05 21:09:30,3.4
25147,5201,2024-10-01 20:06:29,3.4
25148,5202,2023-09-27 11:54:25,3.4
25149,5202,2024-04-03 13:03:39,3.3
25150,5202,2024-05-21 19:25:44,3.4
25151,5202,2023-08-19 04:10:06,3.3
25152,5203,2024-11-08 09:04:06,3.4
25153,5203,2024-11-27 20:33:23,3.4
25154,5203,2024-11-10 18:23:35,3.4
25155,5203,2024-11-20 22:17:45,3.3
25156,5203,2024-12-28 20:01:12,3.3
25157,5203,2024-12-28 12:19:16,3.4
25158,5203,2024-11-10 13:59:46,3.3
25159,5204,2024-12-21 20:46:36,3.4
25160,5204,2024-11-25 11:39:55,3.2
25161,5204,2024-11-18 05:50:02,3.4
25162,5204,2024-11-25 20:25:16,3.4
25163,5205,2024-10-31 14:11:37,3.4
25164,5205,2024-10-19 06:51:21,3.1
25165,5205,2024-11-13 13:35:46,3.3
25166,5205,2024-07-14 21:10:47,3.4
25167,5205,2024-10-16 11:33:34,3.4
25168,5205,2024-02-23 17:01:17,3.4
25169,5205,2024-06-09 09:55:33,3.4
25170,5205,2024-06-13 10:26:48,3.4
25171,5206,2023-12-11 09:53:21,3.4
25172,5206,2024-08-16 13:29:16,3.4
25173,5206,2023-12-24 17:39:29,3.4
25174,5207,2024-08-09 21:49:53,3.2
25175,5207,2024-10-11 22:08:21,3.2
25176,5208,2024-11-11 07:15:59,3.4
25177,5208,2024-08-17 20:52:49,3.4
25178,5208,2024-06-27 19:59:06,3.4
25179,5208,2024-03-23 20:48:56,3.4
25180,5208,2024-08-18 13:03:59,3.4
25181,5208,2023-05-24 17:21:23,3.4
25182,5209,2024-09-06 13:57:31,3.4
25183,5209,2024-11-23 06:05:43,3.4
25184,5209,2024-10-20 00:42:31,3.2
25185,5209,2024-12-30 16:53:45,3.4
25186,5209,2024-08-14 01:28:51,3.4
25187,5209,2024-08-25 21:36:30,3.3
25188,5209,2024-11-08 18:25:10,3.3
25189,5209,2024-09-27 12:42:44,3.3
25190,5210,2024-11-16 18:37:34,3.3
25191,5210,2024-11-22 08:37:04,3.3
25192,5210,2024-12-30 09:16:10,3.3
25193,5210,2024-12-24 14:00:16,3.4
25194,5210,2024-11-15 21:39:49,3.4
25195,5210,2024-12-31 20:17:15,3.4
25196,5211,2024-11-10 17:21:16,3.3
25197,5211,2024-12-28 09:26:21,3.4
25198,5211,2024-11-29 11:35:45,3.3
25199,5211,2024-11-10 13:19:41,3.1
25200,5211,2024-12-31 14:46:56,3.3
25201,5211,2024-12-11 22:17:45,3.3
25202,5212,2023-09-04 10:29:03,3.4
25203,5212,2024-05-25 18:22:25,3.2
25204,5212,2024-07-17 17:09:26,3.4
25205,5212,2024-04-12 22:39:31,3.2
25206,5212,2024-07-09 19:12:17,3.4
25207,5212,2024-07-02 08:57:00,3.4
25208,5213,2024-09-16 15:26:32,3.4
25209,5213,2023-06-29 01:21:58,3.3
25210,5214,2024-04-17 14:16:48,3.4
25211,5214,2024-12-18 15:53:46,3.3
25212,5214,2024-04-19 12:20:59,3.4
25213,5215,2024-09-23 13:49:03,3.1
25214,5215,2024-10-01 22:34:06,3.3
25215,5215,2024-10-27 20:02:30,3.4
25216,5215,2024-10-31 13:36:45,3.4
25217,5215,2024-12-12 23:28:41,3.4
25218,5216,2024-09-14 08:14:16,3.4
25219,5216,2024-04-27 14:53:34,3.3
25220,5216,2024-12-17 16:32:02,3.4
25221,5216,2024-05-03 12:57:27,3.4
25222,5216,2024-09-16 16:34:14,3.4
25223,5216,2024-10-30 14:48:26,3.4
25224,5216,2024-06-06 21:15:57,3.3
25225,5216,2024-05-02 15:04:46,3.4
25226,5217,2024-07-05 07:00:28,3.3
25227,5217,2024-05-26 22:38:05,3.2
25228,5217,2024-07-07 22:58:43,3.2
25229,5217,2024-11-06 12:33:44,3.3
25230,5217,2024-11-17 07:44:40,3.3
25231,5217,2024-11-27 10:20:10,3.4
25232,5217,2024-07-03 20:35:48,3.3
25233,5218,2024-12-29 22:41:42,3.2
25234,5218,2024-03-11 21:22:21,3.3
25235,5219,2024-08-10 15:39:43,3.3
25236,5219,2024-08-26 18:27:38,3.4
25237,5219,2024-01-16 00:50:27,3.4
25238,5220,2023-10-31 14:33:00,3.4
25239,5220,2023-11-05 21:18:24,3.4
25240,5220,2023-10-08 00:26:47,3.4
25241,5221,2024-01-17 20:09:49,3.4
25242,5221,2024-01-27 14:27:59,3.4
25243,5221,2024-03-19 21:41:49,3.3
25244,5221,2024-04-05 08:11:49,3.2
25245,5221,2023-11-11 13:34:45,3.3
25246,5221,2024-04-28 14:42:16,3.3
25247,5222,2024-09-26 23:10:06,3.4
25248,5222,2024-10-24 15:58:30,3.1
25249,5222,2024-11-20 21:15:54,3.3
25250,5222,2024-10-19 21:40:02,3.4
25251,5222,2024-12-13 22:56:32,3.3
25252,5222,2024-12-13 07:06:16,3.4
25253,5222,2024-07-17 14:34:32,3.3
25254,5223,2024-01-18 09:51:46,3.3
25255,5223,2024-09-11 12:12:21,3.4
25256,5224,2023-10-18 15:43:16,3.3
25257,5224,2024-02-18 14:31:54,3.2
25258,5224,2023-05-16 17:31:17,3.2
25259,5224,2023-07-30 20:11:23,3.4
25260,5224,2023-10-07 11:51:38,3.4
25261,5224,2024-06-14 14:37:47,3.4
25262,5225,2023-11-21 04:46:39,3.4
25263,5225,2024-08-11 14:07:08,3.4
25264,5225,2024-10-27 23:00:39,3.4
25265,5225,2024-03-29 13:53:53,3.4
25266,5225,2024-02-07 13:43:31,3.4
25267,5225,2023-10-12 18:53:19,3.3
25268,5226,2024-10-02 20:40:45,3.3
25269,5226,2024-09-03 19:35:59,3.4
25270,5226,2024-08-12 20:37:34,3.4
25271,5227,2024-09-10 19:17:12,3.4
25272,5227,2024-08-08 20:22:10,3.3
25273,5227,2024-07-16 20:01:51,3.3
25274,5227,2024-11-01 18:11:59,3.4
25275,5227,2024-07-28 19:46:11,3.2
25276,5227,2024-09-19 09:29:58,3.3
25277,5227,2024-07-27 08:57:21,3.4
25278,5227,2024-12-01 08:45:58,3.4
25279,5228,2024-12-21 09:51:35,3.3
25280,5228,2024-11-15 20:22:10,3.4
25281,5228,2024-11-17 12:46:53,3.4
25282,5228,2024-12-01 17:08:34,3.3
25283,5229,2024-07-16 03:19:13,3.1
25284,5229,2024-08-19 13:15:32,3.4
25285,5229,2024-10-21 05:45:40,3.4
25286,5230,2024-04-10 15:29:53,3.4
25287,5230,2024-10-04 18:25:50,3.4
25288,5230,2024-06-04 16:31:26,3.3
25289,5230,2024-06-27 09:41:31,3.4
25290,5230,2024-09-14 17:28:27,3.2
25291,5231,2024-04-19 15:47:09,3.4
25292,5231,2023-12-29 21:01:17,3.4
25293,5231,2024-02-03 19:10:40,3.4
25294,5231,2024-08-16 16:14:44,3.3
25295,5231,2024-06-14 09:39:37,3.3
25296,5231,2024-02-03 17:11:38,3.4
25297,5231,2024-02-17 17:49:57,3.3
25298,5232,2024-11-06 21:02:04,3.4
25299,5232,2024-10-06 11:00:03,3.4
25300,5232,2024-11-21 09:54:10,3.3
25301,5232,2024-11-20 13:42:26,3.4
25302,5232,2024-10-02 21:23:44,3.2
25303,5232,2024-11-21 10:52:21,3.4
25304,5233,2024-07-08 13:20:40,3.4
25305,5233,2024-01-04 11:22:49,3.4
25306,5233,2023-08-08 14:08:12,3.4
25307,5233,2024-02-16 09:54:26,3.3
25308,5234,2024-01-11 13:23:58,3.3
25309,5234,2024-06-17 18:57:16,3.3
25310,5234,2023-12-23 11:15:07,3.4
25311,5234,2024-10-14 21:49:52,3.2
25312,5234,2024-07-08 14:48:24,3.4
25313,5234,2024-07-31 19:16:36,3.4
25314,5234,2024-10-08 08:01:51,3.4
25315,5235,2024-08-09 13:42:56,3.1
25316,5235,2024-10-05 11:22:59,3.4
25317,5235,2024-12-17 21:37:15,3.3
25318,5235,2024-11-27 12:49:22,3.2
25319,5235,2024-08-19 08:46:58,3.4
25320,5235,2024-09-12 13:13:08,3.4
25321,5235,2024-08-02 21:55:20,3.2
25322,5235,2024-07-11 22:42:35,3.4
25323,5236,2024-12-02 13:07:52,3.4
25324,5236,2024-10-17 09:52:41,3.4
25325,5236,2024-10-14 17:29:26,3.4
25326,5236,2024-10-27 11:01:46,3.3
25327,5236,2024-12-21 17:02:41,3.4
25328,5236,2024-12-05 18:54:31,3.4
25329,5236,2024-12-05 19:58:43,3.4
25330,5237,2024-12-16 14:14:56,3.4
25331,5237,2024-08-29 15:04:35,3.4
25332,5238,2024-12-19 14:24:36,3.4
25333,5238,2024-11-20 13:24:40,3.3
25334,5238,2024-11-15 17:02:08,3.3
25335,5239,2024-09-04 19:15:29,3.2
25336,5239,2023-11-16 21:57:35,3.3
25337,5239,2024-12-27 13:36:18,3.4
25338,5239,2024-04-16 21:36:33,3.4
25339,5239,2024-06-13 15:27:29,3.3
25340,5239,2024-09-19 18:18:36,3.4
25341,5240,2024-11-16 13:29:27,3.4
25342,5240,2024-11-22 13:44:33,3.2
25343,5240,2024-09-11 20:36:46,3.3
25344,5240,2024-10-16 10:19:40,3.4
25345,5240,2024-10-23 22:52:45,3.4
25346,5240,2024-10-24 13:02:02,3.4
25347,5240,2024-11-04 12:50:25,3.4
25348,5240,2024-10-19 12:31:18,3.4
25349,5241,2023-09-12 18:28:25,3.4
25350,5241,2024-12-14 11:02:11,3.3
25351,5241,2023-11-27 13:47:34,3.3
25352,5241,2024-03-20 09:16:05,3.2
25353,5241,2024-11-06 08:48:30,3.4
25354,5242,2024-11-18 10:45:44,3.4
25355,5242,2024-10-02 09:45:32,3.2
25356,5242,2024-11-21 11:12:53,3.3
25357,5243,2024-03-28 20:20:55,3.4
25358,5243,2024-08-20 21:16:14,3.3
25359,5243,2024-06-06 14:37:05,3.4
25360,5243,2024-11-23 19:55:06,3.1
25361,5243,2023-12-10 09:50:46,3.3
25362,5243,2024-10-21 15:44:33,3.4
25363,5244,2024-05-26 20:57:26,3.3
25364,5244,2024-10-19 13:01:24,3.4
25365,5244,2024-01-24 16:41:35,3.4
25366,5244,2023-05-01 20:43:43,3.4
25367,5244,2024-01-29 20:59:24,3.3
25368,5245,2024-09-27 10:48:21,3.4
25369,5245,2024-12-19 12:51:53,3.3
25370,5245,2024-12-10 17:59:39,3.4
25371,5246,2024-12-21 18:13:28,3.4
25372,5246,2024-06-16 20:23:36,3.4
25373,5246,2024-06-16 13:15:15,3.4
25374,5246,2024-07-31 21:49:43,3.3
25375,5246,2024-07-13 00:01:51,3.2
25376,5246,2024-04-18 12:18:04,3.3
25377,5246,2024-10-14 17:05:30,3.4
25378,5247,2023-08-09 16:18:03,3.4
25379,5247,2023-06-20 08:38:13,3.4
25380,5247,2023-12-13 17:07:59,3.4
25381,5248,2023-10-09 20:13:46,3.4
25382,5248,2024-11-29 15:36:09,3.3
25383,5248,2023-09-03 08:19:47,3.1
25384,5248,2024-09-23 18:13:10,3.1
25385,5249,2024-10-11 06:44:02,3.3
25386,5249,2024-06-21 13:42:53,3.4
25387,5249,2024-10-07 22:41:30,3.3
25388,5249,2024-12-28 13:49:29,3.3
25389,5249,2024-08-05 11:24:43,3.4
25390,5250,2024-09-30 19:19:46,3.3
25391,5250,2024-10-17 00:42:33,3.3
25392,5250,2024-07-19 20:42:36,3.2
25393,5250,2024-08-12 12:19:30,3.3
25394,5250,2024-08-31 12:49:34,3.1
25395,5251,2024-09-07 12:22:45,3.3
25396,5251,2024-09-14 14:11:28,3.4
25397,5251,2024-09-23 22:17:27,3.4
25398,5251,2024-09-02 06:03:13,3.3
25399,5251,2024-12-19 12:26:29,3.4
25400,5251,2024-10-15 07:11:33,3.4
25401,5251,2024-09-10 11:16:20,3.3
25402,5251,2024-12-23 08:18:10,3.4
25403,5252,2024-11-24 19:52:12,3.3
25404,5252,2024-10-11 10:50:33,3.4
25405,5252,2024-10-30 22:44:13,3.4
25406,5252,2024-11-22 23:57:42,3.1
25407,5253,2024-11-30 07:03:58,3.2
25408,5253,2024-11-22 22:15:23,3.4
25409,5254,2024-09-29 19:07:04,3.4
25410,5254,2024-07-12 13:32:04,3.4
25411,5254,2024-05-29 13:30:14,3.4
25412,5254,2024-03-21 08:26:42,3.4
25413,5255,2023-11-08 15:10:08,3.4
25414,5255,2024-11-27 11:23:23,3.3
25415,5255,2024-09-16 12:57:53,3.4
25416,5255,2024-12-04 16:03:18,3.4
25417,5255,2024-06-26 23:57:04,3.4
25418,5256,2024-08-09 02:51:49,3.4
25419,5256,2024-08-05 12:50:07,3.2
25420,5256,2024-11-30 19:15:02,3.3
25421,5256,2023-06-09 10:37:40,3.4
25422,5256,2023-11-18 11:45:24,3.1
25423,5256,2024-04-11 20:32:59,3.3
25424,5256,2024-04-27 17:45:32,3.4
25425,5257,2024-01-19 17:11:55,3.4
25426,5257,2024-01-15 20:30:48,3.4
25427,5257,2024-07-25 12:42:29,3.3
25428,5257,2023-08-21 11:29:08,3.4
25429,5258,2023-06-30 12:20:15,3.4
25430,5258,2024-09-09 19:55:17,3.4
25431,5259,2024-08-29 12:10:01,3.3
25432,5259,2024-10-31 04:16:11,3.4
25433,5259,2024-12-10 22:16:43,3.4
25434,5259,2024-07-02 20:01:18,3.4
25435,5259,2024-06-02 19:47:23,3.4
25436,5259,2024-11-27 15:19:15,3.4
25437,5260,2023-02-16 06:35:09,3.4
25438,5260,2024-12-05 20:15:12,3.4
25439,5260,2023-09-07 09:03:48,3.3
25440,5260,2024-01-29 22:31:47,3.4
25441,5260,2023-04-22 15:47:46,3.3
25442,5261,2024-09-18 11:12:46,3.3
25443,5261,2024-01-20 21:37:21,3.2
25444,5261,2024-02-03 21:17:39,3.4
25445,5261,2024-08-27 15:11:35,3.4
25446,5262,2024-12-23 13:52:24,3.4
25447,5262,2024-12-14 19:30:40,3.4
25448,5262,2024-09-17 10:50:39,3.4
25449,5262,2024-11-30 12:11:46,3.3
25450,5262,2024-11-27 10:33:05,3.4
25451,5262,2024-07-29 09:00:41,3.4
25452,5262,2024-07-17 18:58:22,3.4
25453,5263,2024-01-07 15:59:11,3.1
25454,5263,2024-09-04 16:10:01,3.4
25455,5263,2024-12-25 19:15:05,3.2
25456,5263,2024-10-29 21:01:52,3.4
25457,5263,2024-03-25 16:57:02,3.4
25458,5264,2024-07-06 12:26:26,3.3
25459,5264,2023-12-13 19:47:46,3.4
25460,5264,2024-03-06 14:18:39,3.4
25461,5264,2024-11-18 08:05:10,3.4
25462,5264,2024-02-22 22:06:21,3.2
25463,5264,2024-07-25 12:08:33,3.2
25464,5264,2023-12-12 21:32:01,3.4
25465,5264,2024-03-10 14:47:16,3.4
25466,5265,2024-11-04 10:06:27,3.4
25467,5265,2024-12-01 08:49:56,3.4
25468,5265,2024-11-28 17:05:52,3.4
25469,5265,2024-12-29 13:41:46,3.4
25470,5265,2024-09-30 12:58:21,3.4
25471,5265,2024-08-29 21:17:12,3.2
25472,5266,2024-06-25 19:39:15,3.4
25473,5266,2024-12-05 18:31:58,3.4
25474,5266,2024-11-03 17:35:02,3.4
25475,5266,2024-07-12 21:25:10,3.3
25476,5267,2024-11-19 23:20:03,3.4
25477,5267,2024-11-09 15:56:31,3.4
25478,5267,2024-07-27 17:11:45,3.3
25479,5267,2024-12-09 14:19:04,3.3
25480,5267,2024-12-28 13:54:49,3.4
25481,5267,2024-07-21 22:55:32,3.4
25482,5267,2024-09-15 18:16:47,3.2
25483,5268,2024-09-17 08:25:51,3.4
25484,5268,2024-02-20 19:02:14,3.3
25485,5268,2023-11-22 17:16:39,3.4
25486,5268,2023-06-05 12:13:52,3.3
25487,5268,2023-04-13 12:01:42,3.4
25488,5268,2024-10-16 23:08:24,3.4
25489,5269,2024-08-25 12:48:03,3.3
25490,5269,2024-09-08 06:46:08,3.4
25491,5269,2024-11-24 07:39:53,3.3
25492,5269,2024-12-11 11:44:54,3.3
25493,5269,2024-10-20 15:13:27,3.1
25494,5269,2024-11-23 12:30:34,3.3
25495,5270,2024-11-25 13:05:41,3.1
25496,5270,2024-07-27 15:44:43,3.3
25497,5270,2024-10-29 12:33:04,3.3
25498,5270,2024-12-17 11:37:43,3.4
25499,5270,2024-08-11 22:40:45,3.4
25500,5270,2024-10-15 08:44:05,3.4
25501,5271,2024-10-04 17:39:48,3.4
25502,5271,2024-05-27 10:22:28,3.3
25503,5271,2024-06-28 21:54:10,3.4
25504,5271,2024-03-23 13:32:54,3.4
25505,5272,2024-11-25 18:24:33,3.4
25506,5272,2024-04-28 17:12:15,3.4
25507,5272,2024-06-25 13:08:36,3.4
25508,5272,2024-11-06 18:14:30,3.4
25509,5272,2024-07-03 19:41:29,3.3
25510,5272,2024-03-06 11:55:34,3.4
25511,5272,2024-09-16 21:49:18,3.4
25512,5273,2023-07-27 15:53:25,3.3
25513,5273,2023-11-11 22:04:29,3.4
25514,5273,2023-07-14 05:15:35,3.3
25515,5273,2024-11-12 15:46:48,3.4
25516,5274,2024-12-01 22:50:39,3.3
25517,5274,2024-12-25 11:11:44,3.3
25518,5274,2024-11-17 11:47:07,3.4
25519,5274,2024-11-28 12:43:47,3.4
25520,5274,2024-10-25 00:41:52,3.4
25521,5274,2024-10-19 07:25:17,3.1
25522,5274,2024-11-12 02:50:29,3.4
25523,5274,2024-11-11 21:42:43,3.2
25524,5275,2023-04-29 20:15:20,3.4
25525,5275,2024-11-21 22:18:22,3.3
25526,5275,2023-12-21 09:23:51,3.2
25527,5275,2023-04-25 22:18:14,3.4
25528,5275,2024-11-02 22:16:22,3.3
25529,5275,2024-12-06 20:11:55,3.2
25530,5276,2024-08-08 22:07:51,3.3
25531,5276,2024-08-25 14:21:30,3.4
25532,5276,2024-10-18 13:42:35,3.3
25533,5276,2024-08-11 11:40:23,3.4
25534,5276,2024-11-15 20:46:31,3.3
25535,5276,2024-09-01 01:02:26,3.2
25536,5276,2024-12-26 14:11:29,3.3
25537,5276,2024-07-26 19:26:23,3.3
25538,5277,2024-12-27 19:52:58,3.4
25539,5277,2024-12-09 10:21:23,3.4
25540,5277,2024-09-23 18:29:36,3.4
25541,5277,2024-10-10 13:48:05,3.4
25542,5278,2024-11-29 10:13:04,3.4
25543,5278,2024-06-01 22:40:54,3.1
25544,5278,2024-02-04 14:09:14,3.4
25545,5278,2024-02-05 22:31:20,3.4
25546,5278,2024-09-16 23:03:16,3.3
25547,5278,2024-09-18 20:34:32,3.4
25548,5279,2024-08-24 23:10:33,3.4
25549,5279,2024-12-23 18:06:49,3.4
25550,5279,2024-10-26 16:48:04,3.2
25551,5279,2024-12-23 11:16:32,3.4
25552,5279,2024-12-28 21:12:59,3.1
25553,5279,2024-08-13 20:15:45,3.3
25554,5279,2024-11-17 19:00:41,3.4
25555,5280,2023-12-27 21:16:18,3.4
25556,5280,2023-12-18 16:19:35,3.4
25557,5281,2024-10-20 19:04:29,3.4
25558,5281,2023-05-25 15:30:05,3.3
25559,5281,2024-07-09 18:26:45,3.3
25560,5281,2023-12-23 18:03:42,3.2
25561,5281,2024-06-09 15:35:47,3.3
25562,5281,2023-10-18 13:16:22,3.3
25563,5281,2024-12-11 23:35:43,3.4
25564,5281,2024-03-11 13:28:59,3.2
25565,5282,2024-12-05 12:59:50,3.3
25566,5282,2024-12-21 20:47:41,3.3
25567,5282,2024-12-07 20:42:15,3.4
25568,5282,2024-12-04 11:23:21,3.4
25569,5282,2024-12-30 18:47:42,3.3
25570,5282,2024-12-25 16:58:19,3.3
25571,5282,2024-12-08 03:39:19,3.4
25572,5282,2024-11-30 13:09:43,3.2
25573,5283,2024-03-05 17:11:07,3.4
25574,5283,2023-11-04 21:23:28,3.4
25575,5283,2024-06-01 20:18:33,3.4
25576,5283,2024-02-07 05:54:22,3.4
25577,5284,2024-08-15 18:36:44,3.1
25578,5284,2024-08-30 20:33:21,3.4
25579,5284,2024-09-14 17:42:05,3.4
25580,5284,2024-09-29 10:57:59,3.4
25581,5284,2024-12-17 18:09:13,3.2
25582,5284,2024-09-07 15:43:31,3.3
25583,5284,2024-09-03 22:55:51,3.4
25584,5284,2024-11-22 19:42:07,3.4
25585,5285,2023-09-25 07:55:42,3.4
25586,5285,2024-10-09 14:32:12,3.4
25587,5285,2024-04-30 10:46:00,3.4
25588,5285,2024-02-14 13:19:27,3.2
25589,5285,2024-03-08 20:15:29,3.3
25590,5285,2024-11-14 20:12:23,3.3
25591,5286,2024-09-18 08:26:27,3.2
25592,5286,2024-09-27 09:15:44,3.4
25593,5286,2024-08-28 19:22:01,3.4
25594,5286,2024-08-13 21:51:24,3.4
25595,5286,2024-06-22 19:12:12,3.4
25596,5286,2024-11-18 21:41:44,3.3
25597,5287,2024-08-02 20:41:43,3.4
25598,5287,2023-11-15 22:43:25,3.3
25599,5287,2023-08-20 14:30:33,3.4
25600,5287,2024-09-18 19:09:15,3.4
25601,5288,2024-04-02 15:10:22,3.4
25602,5288,2024-07-27 09:52:23,3.4
25603,5288,2024-07-05 11:16:49,3.4
25604,5288,2023-12-01 16:03:55,3.4
25605,5288,2024-09-06 13:22:11,3.4
25606,5289,2024-09-19 09:25:44,3.4
25607,5289,2024-09-18 10:48:32,3.4
25608,5289,2024-10-29 09:55:57,3.4
25609,5289,2024-12-11 15:42:45,3.3
25610,5289,2024-08-30 00:09:21,3.2
25611,5290,2023-07-08 14:11:24,3.3
25612,5290,2024-06-13 22:46:58,3.4
25613,5290,2024-08-29 08:08:46,3.2
25614,5290,2023-09-05 08:38:12,3.3
25615,5290,2024-12-22 22:25:45,3.4
25616,5291,2024-11-03 20:47:37,3.4
25617,5291,2024-11-24 15:05:31,3.3
25618,5291,2024-11-03 22:12:35,3.4
25619,5291,2024-10-30 22:02:45,3.3
25620,5291,2024-12-28 14:47:26,3.4
25621,5291,2024-10-23 09:55:27,3.3
25622,5291,2024-11-07 15:14:34,3.3
25623,5292,2024-04-27 18:38:04,3.4
25624,5292,2024-03-10 16:32:50,3.1
25625,5293,2024-12-31 20:37:33,3.4
25626,5293,2024-12-16 01:59:08,3.4
25627,5294,2024-10-29 11:02:05,3.1
25628,5294,2024-11-13 02:37:37,3.4
25629,5294,2024-12-11 08:51:42,3.2
25630,5294,2024-12-03 13:20:32,3.3
25631,5295,2024-02-11 15:48:04,3.4
25632,5295,2024-07-23 21:51:41,3.3
25633,5295,2024-04-12 13:00:22,3.1
25634,5295,2024-09-17 21:44:46,3.4
25635,5296,2023-10-24 09:07:10,3.3
25636,5296,2024-06-13 20:23:45,3.4
25637,5296,2024-08-19 04:22:58,3.4
25638,5296,2024-12-06 15:21:00,3.4
25639,5296,2023-11-13 20:11:15,3.4
25640,5297,2024-12-01 09:45:43,3.3
25641,5297,2024-12-09 22:46:07,3.4
25642,5298,2024-05-08 12:45:18,3.4
25643,5298,2024-05-07 22:54:07,3.4
25644,5299,2024-11-16 15:55:36,3.4
25645,5299,2024-11-13 12:39:35,3.1
25646,5299,2024-11-02 10:06:07,3.3
25647,5299,2024-11-27 07:48:10,3.2
25648,5299,2024-12-04 14:31:43,3.4
25649,5299,2024-11-13 13:37:58,3.4
25650,5299,2024-11-10 14:01:26,3.4
25651,5299,2024-12-02 13:38:26,3.4
25652,5300,2024-12-15 09:19:57,3.4
25653,5300,2024-12-21 22:59:06,3.4
25654,5300,2024-12-21 11:59:16,3.2
25655,5301,2024-08-27 15:35:15,3.3
25656,5301,2024-10-20 18:05:32,3.4
25657,5301,2024-10-20 13:09:53,3.3
25658,5301,2023-11-27 01:16:02,3.4
25659,5301,2023-08-16 14:56:58,3.4
25660,5301,2024-01-23 15:48:10,3.3
25661,5302,2024-11-11 16:19:18,3.4
25662,5302,2024-12-23 08:21:53,3.3
25663,5302,2024-11-29 20:38:16,3.3
25664,5302,2024-12-08 19:09:47,3.1
25665,5302,2024-12-24 19:50:13,3.4
25666,5302,2024-11-04 18:19:35,3.4
25667,5303,2024-09-06 07:27:22,3.4
25668,5303,2024-08-13 12:30:54,3.4
25669,5303,2024-07-06 10:08:59,3.3
25670,5303,2024-11-04 11:06:12,3.4
25671,5303,2024-03-14 06:35:06,3.4
25672,5303,2024-01-08 07:53:59,3.2
25673,5303,2024-09-11 15:19:46,3.4
25674,5303,2023-12-16 19:26:18,3.4
25675,5304,2024-11-10 11:51:47,3.1
25676,5304,2024-06-28 22:14:27,3.4
25677,5304,2024-11-10 20:21:56,3.3
25678,5304,2024-12-29 12:57:18,3.3
25679,5305,2024-03-05 07:05:58,3.4
25680,5305,2024-04-10 18:22:01,3.4
25681,5305,2024-09-19 22:11:45,3.4
25682,5305,2024-12-21 19:25:59,3.4
25683,5305,2023-10-17 23:50:58,3.4
